Order_id,Quantity,Year,Month,Weekdays,Order_Time, Cost_Price , Total_Sales ,Pizza_Size,Pizza_Category,Pizza_Name
20835,1,2015,Jun,Tue,18:37:00, 12.75 , 12.75 ,S,Chicken,The California Chicken Pizza
20836,1,2015,Jun,Tue,18:37:00, 12.75 , 12.75 ,S,Chicken,The Southwest Chicken Pizza
20837,1,2015,Jun,Tue,18:37:00, 20.25 , 20.25 ,L,Veggie,The Spinach and Feta Pizza
20838,1,2015,Jun,Tue,18:38:00, 16.00 , 16.00 ,M,Veggie,The Spinach and Feta Pizza
20839,1,2015,Jun,Tue,18:38:00, 16.00 , 16.00 ,M,Veggie,The Vegetables + Vegetables Pizza
20840,1,2015,Jun,Tue,18:59:00, 20.25 , 20.25 ,L,Veggie,The Vegetables + Vegetables Pizza
20841,1,2015,Jun,Tue,19:06:00, 20.50 , 20.50 ,L,Classic,The Greek Pizza
20842,1,2015,Jun,Tue,19:09:00, 16.75 , 16.75 ,M,Chicken,The Barbecue Chicken Pizza
20843,1,2015,Jun,Tue,19:09:00, 12.75 , 12.75 ,S,Chicken,The Chicken Alfredo Pizza
20844,1,2015,Jun,Tue,19:11:00, 20.25 , 20.25 ,L,Veggie,The Mexicana Pizza
20845,1,2015,Jun,Tue,19:11:00, 17.50 , 17.50 ,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
20846,1,2015,Jun,Tue,19:11:00, 20.75 , 20.75 ,L,Supreme,The Soppressata Pizza
20847,1,2015,Jun,Tue,19:14:00, 12.25 , 12.25 ,S,Supreme,The Calabrese Pizza
20848,1,2015,Jun,Tue,19:14:00, 16.00 , 16.00 ,M,Classic,The Italian Capocollo Pizza
20849,1,2015,Jun,Tue,19:14:00, 20.50 , 20.50 ,L,Classic,The Greek Pizza
20850,1,2015,Jun,Tue,19:30:00, 12.25 , 12.25 ,S,Supreme,The Sicilian Pizza
20851,1,2015,Jun,Tue,20:42:00, 12.00 , 12.00 ,S,Veggie,The Green Garden Pizza
20852,1,2015,Jun,Tue,20:42:00, 12.75 , 12.75 ,S,Chicken,The Thai Chicken Pizza
20853,1,2015,Jun,Tue,21:17:00, 16.50 , 16.50 ,M,Supreme,The Italian Supreme Pizza
20854,1,2015,Jun,Tue,21:17:00, 12.50 , 12.50 ,M,Classic,The Pepperoni Pizza
20855,1,2015,Jun,Tue,21:17:00, 20.25 , 20.25 ,L,Veggie,The Spinach and Feta Pizza
20856,1,2015,Jun,Tue,21:17:00, 16.00 , 16.00 ,M,Veggie,The Vegetables + Vegetables Pizza
20857,1,2015,Jun,Tue,21:42:00, 12.75 , 12.75 ,S,Chicken,The California Chicken Pizza
20858,1,2015,Jun,Tue,22:05:00, 16.75 , 16.75 ,M,Chicken,The California Chicken Pizza
20859,1,2015,Jun,Tue,22:05:00, 12.75 , 12.75 ,S,Chicken,The Southwest Chicken Pizza
20860,1,2015,Jun,Tue,22:11:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
20861,1,2015,Jun,Tue,22:11:00, 14.75 , 14.75 ,M,Veggie,The Four Cheese Pizza
20862,1,2015,Jun,Tue,22:11:00, 12.00 , 12.00 ,S,Veggie,The Green Garden Pizza
20863,1,2015,Jun,Tue,22:18:00, 12.00 , 12.00 ,S,Classic,The Classic Deluxe Pizza
20864,1,2015,Jun,Tue,22:18:00, 16.50 , 16.50 ,M,Supreme,The Italian Supreme Pizza
20865,1,2015,Jun,Tue,22:18:00, 17.50 , 17.50 ,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
20866,1,2015,Jun,Tue,22:18:00, 20.75 , 20.75 ,L,Veggie,The Spinach Pesto Pizza
20867,1,2015,Jun,Wed,11:33:00, 12.50 , 12.50 ,S,Supreme,The Prosciutto and Arugula Pizza
20868,1,2015,Jun,Wed,11:49:00, 12.50 , 12.50 ,S,Supreme,The Spicy Italian Pizza
20869,1,2015,Jun,Wed,11:49:00, 12.00 , 12.00 ,S,Veggie,The Spinach and Feta Pizza
20870,1,2015,Jun,Wed,11:56:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
20871,1,2015,Jun,Wed,11:56:00, 16.75 , 16.75 ,M,Chicken,The Thai Chicken Pizza
20872,1,2015,Jun,Wed,12:00:00, 16.00 , 16.00 ,M,Classic,The Italian Capocollo Pizza
20873,1,2015,Jun,Wed,12:00:00, 20.75 , 20.75 ,L,Supreme,The Spicy Italian Pizza
20874,1,2015,Jun,Wed,12:09:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
20875,1,2015,Jun,Wed,12:09:00, 16.00 , 16.00 ,M,Classic,The Classic Deluxe Pizza
20876,1,2015,Jun,Wed,12:21:00, 12.50 , 12.50 ,S,Veggie,The Spinach Pesto Pizza
20877,1,2015,Jun,Wed,12:24:00, 12.00 , 12.00 ,S,Classic,The Classic Deluxe Pizza
20878,1,2015,Jun,Wed,12:24:00, 20.50 , 20.50 ,L,Classic,The Italian Capocollo Pizza
20879,1,2015,Jun,Wed,12:38:00, 20.25 , 20.25 ,L,Veggie,The Green Garden Pizza
20880,1,2015,Jun,Wed,12:43:00, 20.75 , 20.75 ,L,Supreme,The Spinach Supreme Pizza
20881,1,2015,Jun,Wed,12:43:00, 20.75 , 20.75 ,L,Chicken,The Thai Chicken Pizza
20882,1,2015,Jun,Wed,12:49:00, 20.75 , 20.75 ,L,Chicken,The Chicken Alfredo Pizza
20883,1,2015,Jun,Wed,12:49:00, 16.75 , 16.75 ,M,Chicken,The Chicken Alfredo Pizza
20884,1,2015,Jun,Wed,12:49:00, 20.50 , 20.50 ,L,Classic,The Classic Deluxe Pizza
20885,1,2015,Jun,Wed,12:49:00, 12.00 , 12.00 ,S,Classic,The Classic Deluxe Pizza
20886,1,2015,Jun,Wed,12:49:00, 16.50 , 16.50 ,L,Classic,The Hawaiian Pizza
20887,1,2015,Jun,Wed,12:49:00, 12.00 , 12.00 ,S,Classic,The Italian Capocollo Pizza
20888,1,2015,Jun,Wed,12:49:00, 20.25 , 20.25 ,L,Veggie,The Mexicana Pizza
20889,1,2015,Jun,Wed,12:49:00, 15.25 , 15.25 ,L,Classic,The Pepperoni Pizza
20890,1,2015,Jun,Wed,12:49:00, 20.75 , 20.75 ,L,Supreme,The Pepper Salami Pizza
20891,1,2015,Jun,Wed,12:49:00, 16.25 , 16.25 ,M,Supreme,The Sicilian Pizza
20892,1,2015,Jun,Wed,12:49:00, 20.25 , 20.25 ,L,Veggie,The Spinach and Feta Pizza
20893,1,2015,Jun,Wed,12:52:00, 16.75 , 16.75 ,M,Chicken,The Southwest Chicken Pizza
20894,1,2015,Jun,Wed,12:57:00, 16.50 , 16.50 ,M,Supreme,The Soppressata Pizza
20895,1,2015,Jun,Wed,12:57:00, 16.50 , 16.50 ,L,Classic,The Hawaiian Pizza
20896,1,2015,Jun,Wed,12:57:00, 12.00 , 12.00 ,S,Veggie,The Spinach and Feta Pizza
20897,1,2015,Jun,Wed,13:02:00, 20.25 , 20.25 ,L,Supreme,The Sicilian Pizza
20898,1,2015,Jun,Wed,13:02:00, 16.75 , 16.75 ,M,Chicken,The Thai Chicken Pizza
20899,1,2015,Jun,Wed,13:02:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
20900,1,2015,Jun,Wed,13:02:00, 12.00 , 12.00 ,S,Classic,The Classic Deluxe Pizza
20901,1,2015,Jun,Wed,13:02:00, 16.00 , 16.00 ,M,Veggie,The Green Garden Pizza
20902,1,2015,Jun,Wed,13:02:00, 20.75 , 20.75 ,L,Supreme,The Soppressata Pizza
20903,1,2015,Jun,Wed,13:08:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
20904,1,2015,Jun,Wed,13:25:00, 16.75 , 16.75 ,M,Chicken,The California Chicken Pizza
20905,1,2015,Jun,Wed,13:33:00, 15.25 , 15.25 ,L,Classic,The Pepperoni Pizza
20906,1,2015,Jun,Wed,13:35:00, 20.25 , 20.25 ,L,Supreme,The Sicilian Pizza
20907,1,2015,Jun,Wed,13:42:00, 16.75 , 16.75 ,M,Chicken,The Barbecue Chicken Pizza
20908,1,2015,Jun,Wed,13:53:00, 20.75 , 20.75 ,L,Chicken,The Barbecue Chicken Pizza
20909,1,2015,Jun,Wed,14:24:00, 16.00 , 16.00 ,M,Classic,The Classic Deluxe Pizza
20910,1,2015,Jun,Wed,14:24:00, 12.00 , 12.00 ,S,Classic,The Italian Capocollo Pizza
20911,1,2015,Jun,Wed,14:24:00, 21.00 , 21.00 ,L,Veggie,The Italian Vegetables Pizza
20912,1,2015,Jun,Wed,14:34:00, 16.75 , 16.75 ,M,Chicken,The California Chicken Pizza
20913,1,2015,Jun,Wed,14:34:00, 17.50 , 17.50 ,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
20914,1,2015,Jun,Wed,14:34:00, 20.25 , 20.25 ,L,Supreme,The Sicilian Pizza
20915,1,2015,Jun,Wed,14:34:00, 20.75 , 20.75 ,L,Supreme,The Spinach Supreme Pizza
20916,1,2015,Jun,Wed,14:37:00, 18.50 , 18.50 ,L,Veggie,The Five Cheese Pizza
20917,1,2015,Jun,Wed,14:45:00, 16.75 , 16.75 ,M,Chicken,The Barbecue Chicken Pizza
20918,1,2015,Jun,Wed,14:45:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
20919,1,2015,Jun,Wed,14:45:00, 9.75 , 9.75 ,S,Classic,The Pepperoni Pizza
20920,1,2015,Jun,Wed,14:45:00, 16.00 , 16.00 ,M,Veggie,The Spinach and Feta Pizza
20921,1,2015,Jun,Wed,15:20:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
20922,1,2015,Jun,Wed,15:20:00, 12.50 , 12.50 ,S,Supreme,The Pepper Salami Pizza
20923,1,2015,Jun,Wed,15:24:00, 20.25 , 20.25 ,L,Veggie,The Mexicana Pizza
20924,1,2015,Jun,Wed,15:34:00, 12.75 , 12.75 ,S,Chicken,The Barbecue Chicken Pizza
20925,1,2015,Jun,Wed,15:34:00, 16.50 , 16.50 ,M,Supreme,The Italian Supreme Pizza
20926,1,2015,Jun,Wed,15:34:00, 20.25 , 20.25 ,L,Veggie,The Mexicana Pizza
20927,1,2015,Jun,Wed,15:34:00, 12.00 , 12.00 ,S,Veggie,The Vegetables + Vegetables Pizza
20928,1,2015,Jun,Wed,15:47:00, 12.75 , 12.75 ,S,Chicken,The Barbecue Chicken Pizza
20929,1,2015,Jun,Wed,15:47:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
20930,1,2015,Jun,Wed,15:47:00, 20.75 , 20.75 ,L,Supreme,The Spicy Italian Pizza
20931,1,2015,Jun,Wed,15:47:00, 12.00 , 12.00 ,S,Veggie,The Vegetables + Vegetables Pizza
20932,1,2015,Jun,Wed,16:03:00, 20.50 , 20.50 ,L,Classic,The Napolitana Pizza
20933,1,2015,Jun,Wed,16:03:00, 16.50 , 16.50 ,M,Veggie,The Spinach Pesto Pizza
20934,1,2015,Jun,Wed,16:18:00, 16.00 , 16.00 ,M,Classic,The Italian Capocollo Pizza
20935,1,2015,Jun,Wed,16:18:00, 16.25 , 16.25 ,M,Supreme,The Sicilian Pizza
20936,1,2015,Jun,Wed,16:19:00, 20.75 , 20.75 ,L,Supreme,The Prosciutto and Arugula Pizza
20937,1,2015,Jun,Wed,16:50:00, 16.25 , 16.25 ,M,Supreme,The Calabrese Pizza
20938,1,2015,Jun,Wed,16:55:00, 16.00 , 16.00 ,M,Veggie,The Mediterranean Pizza
20939,1,2015,Jun,Wed,16:55:00, 20.75 , 20.75 ,L,Supreme,The Soppressata Pizza
20940,1,2015,Jun,Wed,16:59:00, 18.50 , 18.50 ,L,Veggie,The Five Cheese Pizza
20941,1,2015,Jun,Wed,16:59:00, 16.50 , 16.50 ,M,Supreme,The Spinach Supreme Pizza
20942,2,2015,Jun,Wed,16:59:00, 20.25 , 40.50 ,L,Veggie,The Vegetables + Vegetables Pizza
20943,1,2015,Jun,Wed,17:08:00, 20.75 , 20.75 ,L,Supreme,The Pepper Salami Pizza
20944,1,2015,Jun,Wed,17:11:00, 16.75 , 16.75 ,M,Chicken,The Chicken Alfredo Pizza
20945,1,2015,Jun,Wed,17:11:00, 18.50 , 18.50 ,L,Veggie,The Five Cheese Pizza
20946,1,2015,Jun,Wed,17:17:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
20947,1,2015,Jun,Wed,17:17:00, 10.50 , 10.50 ,S,Classic,The Hawaiian Pizza
20948,1,2015,Jun,Wed,17:17:00, 16.50 , 16.50 ,M,Supreme,The Italian Supreme Pizza
20949,1,2015,Jun,Wed,17:17:00, 20.75 , 20.75 ,L,Veggie,The Spinach Pesto Pizza
20950,1,2015,Jun,Wed,17:42:00, 16.75 , 16.75 ,M,Chicken,The California Chicken Pizza
20951,1,2015,Jun,Wed,17:42:00, 20.25 , 20.25 ,L,Veggie,The Mexicana Pizza
20952,1,2015,Jun,Wed,17:42:00, 16.00 , 16.00 ,M,Classic,The Napolitana Pizza
20953,1,2015,Jun,Wed,17:42:00, 12.00 , 12.00 ,S,Classic,The Greek Pizza
20954,1,2015,Jun,Wed,17:44:00, 12.00 , 12.00 ,S,Veggie,The Green Garden Pizza
20955,1,2015,Jun,Wed,17:58:00, 16.00 , 16.00 ,M,Classic,The Classic Deluxe Pizza
20956,1,2015,Jun,Wed,17:58:00, 21.00 , 21.00 ,L,Veggie,The Italian Vegetables Pizza
20957,1,2015,Jun,Wed,17:58:00, 12.50 , 12.50 ,S,Supreme,The Soppressata Pizza
20958,1,2015,Jun,Wed,17:58:00, 12.00 , 12.00 ,S,Veggie,The Spinach and Feta Pizza
20959,1,2015,Jun,Wed,18:02:00, 16.75 , 16.75 ,M,Chicken,The Chicken Alfredo Pizza
20960,1,2015,Jun,Wed,18:02:00, 20.75 , 20.75 ,L,Chicken,The Thai Chicken Pizza
20961,1,2015,Jun,Wed,18:59:00, 16.00 , 16.00 ,M,Classic,The Classic Deluxe Pizza
20962,1,2015,Jun,Wed,19:02:00, 20.25 , 20.25 ,L,Supreme,The Calabrese Pizza
20963,1,2015,Jun,Wed,19:02:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
20964,1,2015,Jun,Wed,19:02:00, 12.00 , 12.00 ,S,Veggie,The Spinach and Feta Pizza
20965,1,2015,Jun,Wed,19:02:00, 12.00 , 12.00 ,S,Veggie,The Vegetables + Vegetables Pizza
20966,1,2015,Jun,Wed,19:06:00, 16.50 , 16.50 ,M,Supreme,The Italian Supreme Pizza
20967,1,2015,Jun,Wed,20:07:00, 20.75 , 20.75 ,L,Chicken,The Barbecue Chicken Pizza
20968,1,2015,Jun,Wed,20:32:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
20969,1,2015,Jun,Wed,20:32:00, 12.50 , 12.50 ,S,Supreme,The Soppressata Pizza
20970,1,2015,Jun,Wed,20:34:00, 12.75 , 12.75 ,S,Chicken,The Chicken Alfredo Pizza
20971,1,2015,Jun,Wed,20:34:00, 20.75 , 20.75 ,L,Supreme,The Pepper Salami Pizza
20972,1,2015,Jun,Wed,20:34:00, 16.25 , 16.25 ,M,Supreme,The Sicilian Pizza
20973,1,2015,Jun,Wed,20:34:00, 12.25 , 12.25 ,S,Supreme,The Sicilian Pizza
20974,1,2015,Jun,Wed,20:46:00, 16.75 , 16.75 ,M,Chicken,The Chicken Pesto Pizza
20975,1,2015,Jun,Wed,20:46:00, 12.00 , 12.00 ,S,Classic,The Napolitana Pizza
20976,1,2015,Jun,Wed,21:29:00, 20.25 , 20.25 ,L,Veggie,The Mexicana Pizza
20977,1,2015,Jun,Wed,21:48:00, 16.75 , 16.75 ,M,Chicken,The California Chicken Pizza
20978,1,2015,Jun,Wed,21:48:00, 16.75 , 16.75 ,M,Chicken,The Thai Chicken Pizza
20979,1,2015,Jun,Thu,11:21:00, 9.75 , 9.75 ,S,Classic,The Pepperoni Pizza
20980,1,2015,Jun,Thu,11:21:00, 20.75 , 20.75 ,L,Supreme,The Soppressata Pizza
20981,1,2015,Jun,Thu,11:45:00, 12.75 , 12.75 ,S,Chicken,The Chicken Pesto Pizza
20982,1,2015,Jun,Thu,11:45:00, 12.75 , 12.75 ,S,Chicken,The Southwest Chicken Pizza
20983,1,2015,Jun,Thu,12:09:00, 23.65 , 23.65 ,S,Supreme,The Brie Carre Pizza
20984,1,2015,Jun,Thu,12:09:00, 16.00 , 16.00 ,M,Classic,The Classic Deluxe Pizza
20985,1,2015,Jun,Thu,12:09:00, 12.00 , 12.00 ,S,Classic,The Classic Deluxe Pizza
20986,1,2015,Jun,Thu,12:09:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
20987,1,2015,Jun,Thu,12:09:00, 10.50 , 10.50 ,S,Classic,The Hawaiian Pizza
20988,1,2015,Jun,Thu,12:09:00, 20.50 , 20.50 ,L,Classic,The Italian Capocollo Pizza
20989,1,2015,Jun,Thu,12:09:00, 20.75 , 20.75 ,L,Supreme,The Italian Supreme Pizza
20990,1,2015,Jun,Thu,12:09:00, 20.75 , 20.75 ,L,Supreme,The Prosciutto and Arugula Pizza
20991,1,2015,Jun,Thu,12:09:00, 16.50 , 16.50 ,M,Supreme,The Prosciutto and Arugula Pizza
20992,2,2015,Jun,Thu,12:09:00, 12.25 , 24.50 ,S,Supreme,The Sicilian Pizza
20993,1,2015,Jun,Thu,12:09:00, 12.50 , 12.50 ,S,Supreme,The Soppressata Pizza
20994,1,2015,Jun,Thu,12:09:00, 12.00 , 12.00 ,S,Veggie,The Spinach and Feta Pizza
20995,1,2015,Jun,Thu,12:13:00, 12.25 , 12.25 ,S,Supreme,The Calabrese Pizza
20996,1,2015,Jun,Thu,12:13:00, 16.00 , 16.00 ,M,Classic,The Classic Deluxe Pizza
20997,1,2015,Jun,Thu,12:13:00, 14.50 , 14.50 ,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
20998,1,2015,Jun,Thu,12:16:00, 20.25 , 20.25 ,L,Supreme,The Calabrese Pizza
20999,1,2015,Jun,Thu,12:16:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
21000,1,2015,Jun,Thu,12:16:00, 16.00 , 16.00 ,M,Veggie,The Green Garden Pizza
21001,1,2015,Jun,Thu,12:16:00, 20.75 , 20.75 ,L,Supreme,The Italian Supreme Pizza
21002,1,2015,Jun,Thu,12:16:00, 20.25 , 20.25 ,L,Veggie,The Mexicana Pizza
21003,1,2015,Jun,Thu,12:16:00, 12.50 , 12.50 ,S,Supreme,The Pepper Salami Pizza
21004,1,2015,Jun,Thu,12:16:00, 12.25 , 12.25 ,S,Supreme,The Sicilian Pizza
21005,1,2015,Jun,Thu,12:16:00, 12.50 , 12.50 ,S,Supreme,The Spinach Supreme Pizza
21006,1,2015,Jun,Thu,12:17:00, 12.75 , 12.75 ,S,Chicken,The California Chicken Pizza
21007,1,2015,Jun,Thu,12:17:00, 20.75 , 20.75 ,L,Supreme,The Pepper Salami Pizza
21008,1,2015,Jun,Thu,12:17:00, 20.75 , 20.75 ,L,Chicken,The Southwest Chicken Pizza
21009,1,2015,Jun,Thu,12:17:00, 20.75 , 20.75 ,L,Veggie,The Spinach Pesto Pizza
21010,1,2015,Jun,Thu,12:24:00, 20.75 , 20.75 ,L,Chicken,The Barbecue Chicken Pizza
21011,1,2015,Jun,Thu,12:24:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
21012,2,2015,Jun,Thu,12:27:00, 18.50 , 37.00 ,L,Veggie,The Five Cheese Pizza
21013,1,2015,Jun,Thu,12:27:00, 20.75 , 20.75 ,L,Chicken,The Southwest Chicken Pizza
21014,1,2015,Jun,Thu,12:41:00, 10.50 , 10.50 ,S,Classic,The Hawaiian Pizza
21015,2,2015,Jun,Thu,12:41:00, 12.00 , 24.00 ,S,Classic,The Big Meat Pizza
21016,1,2015,Jun,Thu,12:41:00, 12.75 , 12.75 ,S,Chicken,The California Chicken Pizza
21017,1,2015,Jun,Thu,12:41:00, 12.00 , 12.00 ,S,Classic,The Classic Deluxe Pizza
21018,1,2015,Jun,Thu,12:41:00, 16.50 , 16.50 ,L,Classic,The Hawaiian Pizza
21019,1,2015,Jun,Thu,12:41:00, 13.25 , 13.25 ,M,Classic,The Hawaiian Pizza
21020,1,2015,Jun,Thu,12:41:00, 12.00 , 12.00 ,S,Classic,The Italian Capocollo Pizza
21021,1,2015,Jun,Thu,12:41:00, 17.50 , 17.50 ,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
21022,1,2015,Jun,Thu,12:41:00, 14.50 , 14.50 ,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
21023,1,2015,Jun,Thu,12:41:00, 15.25 , 15.25 ,L,Classic,The Pepperoni Pizza
21024,1,2015,Jun,Thu,12:41:00, 20.75 , 20.75 ,L,Supreme,The Pepper Salami Pizza
21025,1,2015,Jun,Thu,12:41:00, 16.50 , 16.50 ,M,Supreme,The Pepper Salami Pizza
21026,1,2015,Jun,Thu,12:41:00, 20.75 , 20.75 ,L,Supreme,The Prosciutto and Arugula Pizza
21027,1,2015,Jun,Thu,12:41:00, 16.75 , 16.75 ,M,Chicken,The Barbecue Chicken Pizza
21028,1,2015,Jun,Thu,12:41:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
21029,1,2015,Jun,Thu,13:01:00, 12.50 , 12.50 ,M,Classic,The Pepperoni Pizza
21030,1,2015,Jun,Thu,13:11:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
21031,1,2015,Jun,Thu,13:11:00, 12.00 , 12.00 ,S,Veggie,The Green Garden Pizza
21032,1,2015,Jun,Thu,13:11:00, 12.00 , 12.00 ,S,Veggie,The Vegetables + Vegetables Pizza
21033,1,2015,Jun,Thu,13:12:00, 20.75 , 20.75 ,L,Supreme,The Pepper Salami Pizza
21034,1,2015,Jun,Thu,13:15:00, 16.50 , 16.50 ,M,Supreme,The Pepper Salami Pizza
21035,1,2015,Jun,Thu,13:15:00, 12.50 , 12.50 ,S,Supreme,The Pepper Salami Pizza
21036,1,2015,Jun,Thu,13:20:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
21037,1,2015,Jun,Thu,13:20:00, 12.50 , 12.50 ,M,Classic,The Pepperoni Pizza
21038,1,2015,Jun,Thu,13:20:00, 20.25 , 20.25 ,L,Supreme,The Sicilian Pizza
21039,1,2015,Jun,Thu,13:26:00, 16.00 , 16.00 ,M,Classic,The Italian Capocollo Pizza
21040,1,2015,Jun,Thu,13:29:00, 16.50 , 16.50 ,L,Classic,The Hawaiian Pizza
21041,1,2015,Jun,Thu,13:29:00, 16.50 , 16.50 ,M,Supreme,The Italian Supreme Pizza
21042,1,2015,Jun,Thu,13:48:00, 20.25 , 20.25 ,L,Veggie,The Mexicana Pizza
21043,1,2015,Jun,Thu,13:54:00, 16.75 , 16.75 ,M,Chicken,The California Chicken Pizza
21044,1,2015,Jun,Thu,13:54:00, 12.75 , 12.75 ,S,Chicken,The Southwest Chicken Pizza
21045,1,2015,Jun,Thu,13:54:00, 20.50 , 20.50 ,L,Classic,The Greek Pizza
21046,1,2015,Jun,Thu,13:54:00, 20.25 , 20.25 ,L,Veggie,The Vegetables + Vegetables Pizza
21047,1,2015,Jun,Thu,14:20:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
21048,1,2015,Jun,Thu,14:38:00, 16.50 , 16.50 ,M,Supreme,The Pepper Salami Pizza
21049,1,2015,Jun,Thu,14:42:00, 20.75 , 20.75 ,L,Supreme,The Spicy Italian Pizza
21050,1,2015,Jun,Thu,14:53:00, 18.50 , 18.50 ,L,Veggie,The Five Cheese Pizza
21051,1,2015,Jun,Thu,14:53:00, 16.50 , 16.50 ,L,Classic,The Hawaiian Pizza
21052,1,2015,Jun,Thu,14:53:00, 16.75 , 16.75 ,M,Chicken,The Thai Chicken Pizza
21053,1,2015,Jun,Thu,15:03:00, 15.25 , 15.25 ,L,Classic,The Pepperoni Pizza
21054,1,2015,Jun,Thu,15:19:00, 16.00 , 16.00 ,M,Classic,The Napolitana Pizza
21055,1,2015,Jun,Thu,15:19:00, 11.00 , 11.00 ,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
21056,1,2015,Jun,Thu,15:26:00, 12.50 , 12.50 ,S,Veggie,The Spinach Pesto Pizza
21057,1,2015,Jun,Thu,15:35:00, 23.65 , 23.65 ,S,Supreme,The Brie Carre Pizza
21058,1,2015,Jun,Thu,15:35:00, 12.75 , 12.75 ,S,Chicken,The Southwest Chicken Pizza
21059,2,2015,Jun,Thu,16:12:00, 20.50 , 41.00 ,L,Classic,The Classic Deluxe Pizza
21060,1,2015,Jun,Thu,16:15:00, 12.00 , 12.00 ,S,Classic,The Classic Deluxe Pizza
21061,1,2015,Jun,Thu,16:15:00, 16.50 , 16.50 ,M,Supreme,The Pepper Salami Pizza
21062,1,2015,Jun,Thu,16:15:00, 20.75 , 20.75 ,L,Chicken,The Thai Chicken Pizza
21063,1,2015,Jun,Thu,16:15:00, 16.00 , 16.00 ,M,Classic,The Greek Pizza
21064,1,2015,Jun,Thu,16:15:00, 16.75 , 16.75 ,M,Chicken,The Chicken Alfredo Pizza
21065,1,2015,Jun,Thu,16:15:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
21066,1,2015,Jun,Thu,16:16:00, 12.00 , 12.00 ,S,Veggie,The Mediterranean Pizza
21067,1,2015,Jun,Thu,16:24:00, 12.50 , 12.50 ,S,Supreme,The Italian Supreme Pizza
21068,1,2015,Jun,Thu,16:24:00, 16.00 , 16.00 ,M,Classic,The Napolitana Pizza
21069,1,2015,Jun,Thu,16:26:00, 20.75 , 20.75 ,L,Chicken,The Thai Chicken Pizza
21070,1,2015,Jun,Thu,16:26:00, 16.00 , 16.00 ,M,Classic,The Greek Pizza
21071,1,2015,Jun,Thu,16:37:00, 16.75 , 16.75 ,M,Chicken,The Barbecue Chicken Pizza
21072,1,2015,Jun,Thu,16:37:00, 16.00 , 16.00 ,M,Classic,The Classic Deluxe Pizza
21073,1,2015,Jun,Thu,16:37:00, 11.00 , 11.00 ,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
21074,1,2015,Jun,Thu,16:54:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
21075,1,2015,Jun,Thu,16:54:00, 20.75 , 20.75 ,L,Supreme,The Spicy Italian Pizza
21076,1,2015,Jun,Thu,17:30:00, 12.00 , 12.00 ,S,Veggie,The Green Garden Pizza
21077,1,2015,Jun,Thu,17:30:00, 20.50 , 20.50 ,L,Classic,The Italian Capocollo Pizza
21078,1,2015,Jun,Thu,17:52:00, 12.00 , 12.00 ,S,Veggie,The Green Garden Pizza
21079,1,2015,Jun,Thu,17:52:00, 16.75 , 16.75 ,M,Veggie,The Italian Vegetables Pizza
21080,1,2015,Jun,Thu,17:52:00, 16.50 , 16.50 ,M,Supreme,The Spinach Supreme Pizza
21081,1,2015,Jun,Thu,18:04:00, 20.25 , 20.25 ,L,Supreme,The Sicilian Pizza
21082,1,2015,Jun,Thu,18:07:00, 12.00 , 12.00 ,S,Veggie,The Green Garden Pizza
21083,1,2015,Jun,Thu,18:07:00, 20.25 , 20.25 ,L,Veggie,The Mediterranean Pizza
21084,1,2015,Jun,Thu,18:21:00, 12.00 , 12.00 ,S,Veggie,The Green Garden Pizza
21085,1,2015,Jun,Thu,18:21:00, 20.75 , 20.75 ,L,Supreme,The Pepper Salami Pizza
21086,1,2015,Jun,Thu,18:21:00, 20.75 , 20.75 ,L,Supreme,The Spicy Italian Pizza
21087,1,2015,Jun,Thu,18:21:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
